s,1,25782702,23736535,1130808793,15707114,5567896870,140528687,60287590
7056,0,67146,0,42559,155992
26101,151669,21112,5496241,48742,89817
30361,749891,22109,10843709,31543,34481
37020,606504,19914,12154735,31815,94118
39287,540936,18134,14933137,20703,14250
40823,573720,11808,13129290,31035,26838
50349,360624,25010,13682065,31709,29717
52027,974664,28159,14049682,23322,15631
41087,1336608,19768,12601062,20028,13246
44818,2099718,26685,13875826,20564,12716
46978,1759018,28060,13736140,20349,13260
51046,266544,18344,14473814,24740,17529
50736,326803,16783,14204303,22810,16483
49191,621038,19475,16324273,21261,18113
47977,325268,23413,13093144,23637,20653
52629,401695,21346,16672654,23518,14170
54316,644676,23216,15417977,25031,35935
49101,344232,21479,14898351,25781,25357
48236,508152,20498,14647014,27873,44278
52420,131136,17993,14751353,25021,46804
54446,245880,16941,15250735,24467,32479
49492,1049088,22559,14757922,22711,35016
51504,1640764,18856,15134380,26794,36738
49454,234284,15838,15016845,25634,34354
40128,126349,14616,10960545,25119,35175
39752,109296,15471,9369739,26088,34852
37863,54497,14750,11374905,22178,28583
47578,158837,17861,13886442,24341,51737
51005,144397,26516,11001224,25024,17562
47839,75307,17274,13586309,23893,15565
46438,155956,15723,13072496,25553,12005
49952,142292,16072,13882370,23905,13628
51736,184069,16995,13647783,29371,27225
43789,566627,21430,10614490,24349,16060
49003,213096,15483,13722298,22559,16494
49479,672072,14790,13797554,22418,17016
53606,110250,13953,14768454,23046,19025
55596,2584626,24588,13491642,23639,25734
56048,2257963,20872,14855099,24320,19572
55915,0,21938,12874425,22909,18992
50991,32784,14665,13015494,22559,17605
55916,165931,16068,15513185,21935,17665
53734,32784,14396,16001761,24457,17218
53314,297565,17666,15504702,24535,16361
54630,316338,16388,14263702,22499,14844
54257,733223,15528,15883685,23066,14029
45097,68304,15617,12040284,24187,23709
59586,213096,16733,15671587,21460,22641
62163,176735,26426,16679766,25024,23189
54865,490019,15451,16253167,25224,30640
59118,323040,18522,10219385,29487,48221
18301,1232567,14439,13818,30105,33016
3075,675848,4648,0,26467,33450
6917,210145,11201,0,25686,35524
3702,259650,4928,0,28662,34709
2053,109138,3162,0,25342,36708
1231,293861,2610,15200,29461,33863
1222,1173143,13332,0,24814,22419
1932,91702,5676,0,27765,22884
3320,1074633,8753,0,26976,19914
2760,401712,8368,0,62504,66652
