s,1,25781222,21967864,1114349652,14996448,5200164016,135123675,54185462
68,0,0,0,44869,193191
0,0,0,0,6147,15276
68,0,0,0,7249,18127
0,0,0,0,14532,45740
0,0,0,0,13193,22019
2477,0,51609,0,23979,30634
11276,0,10144,2025023,9207,31382
34959,0,22505,13070823,8563,16187
36145,204931,13872,15178963,5587,16547
72055,188477,50850,16433655,2550,11759
70404,0,23981,17198300,12480,31519
80237,243999,23261,17014798,16818,26912
78851,18273,19843,18036095,8919,12803
76675,21915,26370,17812205,8818,17839
82617,8292,22726,17779672,6665,14427
79229,0,19293,18068207,4089,18181
81485,0,18911,18193053,5633,21292
73051,0,12966,18010968,7030,25577
80873,0,20916,17681830,6357,32188
74377,0,16204,18063807,6708,48658
82610,0,21086,18369469,6012,34147
78087,0,15393,17815317,6445,24686
78412,0,19310,17980557,6347,35292
84570,68317,19572,18320335,7258,33939
73573,46427,16394,18602145,6677,15811
80261,0,14384,18715070,7273,40827
82376,0,19408,18363749,6006,30698
102810,0,19947,14997574,5841,16481
20188,198282,14333,0,11671,40224
4419,465041,5935,0,11216,29840
2594,461740,3030,0,6423,30927
1679,383926,1744,0,8298,26073
1587,297820,1789,0,7878,32603
195,644629,1271,0,6847,48184
2067,878459,4280,0,7049,31638
431,230856,649,0,7080,24797
690,345628,1502,0,6703,24022
435,380970,1504,0,6006,20796
1461,158570,1761,0,6718,25355
123,96984,305,0,7167,28955
128,109202,339,0,6995,18241
35,124432,286,0,5987,16296
73,10850,17,0,5542,17130
0,0,0,0,3516,13776
1320,0,1261,0,3986,17294
0,0,0,0,4639,24576
68,0,0,0,5132,18816
0,0,0,0,5867,18140
447,0,632,0,5490,18779
0,0,0,0,7430,24113
0,0,0,0,4944,26744
0,0,0,0,5141,34659
0,0,0,0,6125,24466
379,0,637,0,6209,33910
5704,0,6756,0,8454,31204
1584,0,2169,0,6995,14080
379,0,630,0,4598,19033
0,0,0,0,4757,6172
3251,0,3013,0,34873,89621
3691,0,3845,0,51052,204941
7374,0,9917,0,92581,128584
690,0,1456,0,36209,37211
0,0,0,0,13883,179604
0,0,0,0,5161,14569
68,0,0,0,8828,27358
68,0,0,0,8672,25384
0,0,0,0,2921,27699
0,0,0,0,2254,20935
0,0,0,0,2887,16320
0,0,0,0,2927,13488
