s,1,25783200,29834073,1194445875,18573959,8282773322,167909185,75605071
18546,0,8033,13301878,3336818,105750
19315,0,10498,11509802,1471872,89757
26061,0,12792,14316049,77777,84749
20467,0,9799,13112035,86458,75067
16008,0,8012,9977429,55889,26282
11659,0,5472,8052685,58811,299805
15212,0,8553,7987623,49118,33419
17306,0,9692,9020117,53110,29257
17510,3377,9036,8183474,54310,38939
12525,16544,7613,5831109,51058,29885
11226,2318,8309,6232562,55442,48662
13665,1159,9248,5975590,54270,37518
9280,5795,9339,4552183,49547,27150
11116,14114,5922,4448573,49249,21937
9213,5869,5968,3439458,52013,31561
10202,0,7158,2593795,44747,12815
12165,0,10811,2152524,50509,23199
9255,5778,7333,1331841,50135,23012
6562,0,5283,763653,50710,25735
5886,4281,3150,521800,49013,41721
9215,0,7020,231726,55481,23902
7394,0,2568,100780,51834,19404
6158,623,2309,45569,53775,7145
11546,8109,10071,78674,59770,41818
11231,1128,6652,203337,45292,18001
15166,1128,11347,104035,48806,15338
7115,564,3121,12268,57052,4072
3816,0,468,3292,72068,3139
4034,0,1352,3593,71585,25471
3140,564,1027,1453,66765,13214
1618,0,184,2511,59054,4543
1485,0,553,0,65053,1763
925,0,556,0,71257,5286
381,0,0,0,83112,0
105,0,0,0,77995,0
4,0,0,0,64153,0
25,0,0,0,56347,0
0,0,0,0,53906,0
0,0,0,0,53707,0
0,0,0,0,47950,0
0,0,0,0,45917,0
0,0,0,0,48896,0
0,0,0,0,50538,0
0,0,0,0,45594,0
0,0,0,0,37315,0
0,0,0,0,34081,0
0,0,0,0,36068,0
0,0,0,0,32389,0
0,0,0,0,36223,0
0,0,0,0,33902,0
0,0,0,0,33488,0
0,0,0,0,32594,0
0,0,0,0,37846,0
0,0,0,0,32865,0
0,0,0,0,32928,0
0,0,0,0,31230,0
0,0,0,0,32785,0
0,0,0,0,38154,0
0,0,0,0,34478,0
0,0,0,0,31240,0
0,0,0,0,30106,0
0,0,0,0,41760,0
0,0,0,0,35093,0
0,0,0,0,35739,0
0,0,0,0,34054,0
0,0,0,0,33725,0
0,0,0,0,33855,0
0,0,0,0,38581,0
0,0,0,0,49729,0
0,0,0,0,50624,0
0,0,0,0,38127,0
0,0,0,0,32381,0
0,0,0,0,35866,0
0,0,0,0,33287,0
0,0,0,0,30057,0
0,0,0,0,30308,0
0,0,0,0,31580,0
0,0,0,0,32711,0
0,0,0,0,32301,0
0,0,0,0,31372,0
0,0,0,0,28369,0
0,0,0,0,32109,0
0,0,0,0,34740,0
0,0,0,0,30319,0
0,0,0,0,32222,0
0,0,0,0,28055,0
0,0,0,0,32430,0
0,0,0,0,30381,0
0,0,0,0,30905,0
0,0,0,0,30679,0
0,0,0,0,33008,0
0,0,0,0,33412,0
0,0,0,0,32102,0
0,0,0,0,31923,0
0,0,0,0,34645,0
0,0,0,0,29690,0
0,0,0,0,33101,0
0,0,0,0,34105,0
0,0,0,0,32645,0
0,0,0,0,32642,0
0,0,0,0,29433,0
0,0,0,0,34817,0
0,0,0,0,32980,0
0,0,0,0,35481,0
0,0,0,0,43264,0
0,0,0,0,46908,0
0,0,0,0,43842,0
0,0,0,0,33092,0
0,0,0,0,34702,0
0,0,0,0,28666,0
0,0,0,0,27720,0
0,0,0,0,35709,0
0,0,0,0,32841,0
0,0,0,0,30052,0
0,0,0,0,29387,0
0,0,0,0,33534,0
0,0,0,0,30740,0
0,0,0,0,29768,0
0,0,0,0,31060,0
0,0,0,0,31607,0
0,0,0,0,29643,0
0,0,0,0,35409,0
0,0,0,0,31253,0
0,0,0,0,34266,0
0,0,0,0,33995,0
0,0,0,0,28118,0
0,0,0,0,32744,0
0,0,0,0,35997,0
0,0,0,0,33718,0
0,0,0,0,28546,0
0,0,0,0,32725,0
0,0,0,0,30042,0
0,0,0,0,35373,0
0,0,0,0,30070,0
0,0,0,0,31453,0
0,0,0,0,30199,0
0,0,0,0,35503,0
0,0,0,0,37079,0
0,0,0,0,28326,0
0,0,0,0,29651,0
0,0,0,0,39691,0
0,0,0,0,51816,0
e,1,25783342,0,0,0,0,23620,0
s,1,25783984,30190610,1194517226,18783208,8416864740,178434859,76894387
47652,0,104912,8138575,144758,325949
53308,0,196557,10593555,108230,503141
24830,0,24328,5216097,123741,820938
16219,0,22608,5246546,111281,185168
16183,0,20909,3343017,107875,163144
15707,11119,18027,3360318,90711,90042
24488,11130,23751,3133489,98913,105837
20678,64396,29005,3650822,111146,99444
24404,23030,34675,5945023,102159,96040
21425,2904,22225,4483224,89279,73804
19082,0,23114,5693954,81341,48773
14940,16392,17333,4290267,77108,24397
18243,14722,17761,5897229,73245,29138
23336,85496,22179,8804362,71285,22903
28091,112964,27563,8931391,74100,19092
35019,158342,25258,14436288,77121,43019
35476,213549,22454,15073522,75519,42633
32181,0,20865,15151427,81532,48771
30103,23340,20178,13149463,75427,45523
30083,25836,23265,12807495,91390,67001
30626,12433,21219,13277618,81714,41745
33198,0,22043,14214568,82757,46684
38182,0,21537,17019448,87931,49170
34620,117343,21249,15371360,77687,47667
36316,81309,21316,16020036,79410,42173
30801,0,15928,17340576,77353,37097
34320,0,16330,17723990,90056,43659
40615,0,21652,18004443,73499,39513
38065,0,19878,17956934,76485,42734
37961,0,18085,17716827,85277,35149
36687,0,21533,15794762,112769,53830
34746,0,17424,16920885,237306,71236
37548,0,20451,16991481,143420,52956
38414,0,19686,17616176,222908,44024
42238,0,19803,18054015,76294,37534
44780,0,23559,18168913,75914,46024
65343,314617,46484,17588162,88397,46773
49996,78375,26571,17622968,92053,45544
49254,76494,26292,17726206,85508,57002
37889,31429,17775,17780825,87358,28903
43027,114744,24088,18208378,85214,48284
49514,147528,32352,16939111,89541,60878
46988,135516,31620,16604731,89380,58144
51603,228300,28202,17323165,77986,39211
38990,60129,19621,16057096,85927,34891
43010,65647,24715,15657824,87135,54618
41862,93635,21833,16988748,87441,50477
43681,88800,22284,17606035,85507,52016
47447,177576,24900,18174218,84724,46312
47061,135221,23692,17924703,97893,46285
45918,229488,21441,17998517,88544,59895
42412,117489,20234,17700770,84867,35432
42469,148882,21024,17969005,91803,40542
45235,72408,23249,17746975,84722,61064
43934,86755,22816,17766733,92999,67580
43506,115411,21074,17918719,88742,58818
45876,49167,21734,17552551,87010,69283
49294,131136,22122,17744731,86416,63183
48781,58024,20351,17812892,84020,45059
47720,73112,20056,17608362,86336,43229
51283,65568,25063,17335400,89996,45844
50939,25511,24528,17334845,84834,42076
45891,0,20392,17296521,87818,33317
40823,98352,19536,14876623,119523,60863
